warranty_id,type1,original_damage,field_id,warranty_dmgdate,geom
3815,flood,1,13542,2021-10-02,"POLYGON ((102.50338286161423 15.33709244101766, 102.50318605452776 15.336938856487922, 102.50280987471344 15.336807582042468, 102.50250913202763 15.337737818144332, 102.50223319977522 15.338453680019564, 102.5020072236657 15.339101962934285, 102.50251248478888 15.339205429347947, 102.50338286161423 15.33709244101766))"
3816,flood,1,13543,2021-10-03,"POLYGON ((102.4866717297 15.2779547781338, 102.485044129 15.2774015886985, 102.4844729923 15.2772296421592, 102.4845393992 15.2767743232196, 102.484587415 15.2764933142415, 102.4846485714 15.2761077255127, 102.4847464992 15.2753290146245, 102.4855372182 15.2756284388508, 102.4868770979 15.2761192458311, 102.4867843871 15.2768649463824, 102.4867222367 15.2774327547474, 102.4866865774 15.2776856228933, 102.4866717297 15.2779547781338))"
3817,flood,1,13543,2021-10-03,"POLYGON ((102.4866717297 15.2779547781338, 102.485044129 15.2774015886985, 102.4844729923 15.2772296421592, 102.4845393992 15.2767743232196, 102.484587415 15.2764933142415, 102.4846485714 15.2761077255127, 102.4847464992 15.2753290146245, 102.4855372182 15.2756284388508, 102.4868770979 15.2761192458311, 102.4867843871 15.2768649463824, 102.4867222367 15.2774327547474, 102.4866865774 15.2776856228933, 102.4866717297 15.2779547781338))"
3818,flood,1,13544,2021-09-30,"POLYGON ((102.50701289623974 15.333588098951168, 102.50701289623974 15.333588098951168, 102.50597655773163 15.335723433037568, 102.50651836395264 15.33592616577243, 102.50708732753994 15.336031897120694, 102.5074165686965 15.334912500130896, 102.50762175768615 15.334384163362035, 102.50777699053288 15.333806354117817, 102.50701289623974 15.333588098951168))"
3819,flood,1,13548,2021-12-29,"POLYGON ((102.52448312938212 15.362512518836159, 102.52390813082457 15.362650243038939, 102.5239423289895 15.362835168351289, 102.52343237400055 15.362959637219175, 102.52246778458357 15.362894008189004, 102.52234507352114 15.363914327130447, 102.52273868769407 15.36391368054209, 102.52351585775612 15.36392596572076, 102.52403151243924 15.363866156291445, 102.52445630729197 15.364213374036389, 102.52509869635105 15.363517644789155, 102.52448312938212 15.362512518836159))"
3820,flood,1,13546,2021-10-02,"POLYGON ((102.5062247067 15.3335684029295, 102.5066931575 15.3336872054121, 102.5069447265 15.3337534131337, 102.5065182034 15.3345788720994, 102.5060021873 15.3356839492811, 102.505805197 15.3362551208138, 102.5053215154 15.3374503614904, 102.5046080148 15.3370593783332, 102.5049576851 15.336284070983, 102.5052626479 15.3356693517497, 102.5055541652 15.3350175946091, 102.5058524457 15.3343684580708, 102.5062247067 15.3335684029295))"
3821,flood,1,13545,2021-10-02,"POLYGON ((102.503844025385 15.3343019597422, 102.503977196649 15.3343587533698, 102.504015320095 15.3342166269589, 102.504395543188 15.3343350204236, 102.504407538287 15.3345335798818, 102.505586756016 15.3350098061934, 102.505845515475 15.3343745356232, 102.503998849213 15.3337085513118, 102.503861441144 15.334079873212, 102.503844025385 15.3343019597422))"
3822,flood,1,13549,2021-10-03,"POLYGON ((102.46380351483822 15.298822154832175, 102.46407140046358 15.298572170429914, 102.46338676661253 15.298098395808887, 102.46273566037416 15.297756565945836, 102.46249359101057 15.298294050304454, 102.46380351483822 15.298822154832175))"
3823,flood,1,13550,2021-10-02,"POLYGON ((102.52055637538433 15.344807412463949, 102.52057749778031 15.346078394411808, 102.51789763569832 15.345523896752045, 102.51846492290495 15.344754064031873, 102.51865569502115 15.344586258874841, 102.52055637538433 15.344807412463949, 102.52055637538433 15.344807412463949, 102.52055637538433 15.344807412463949))"
3824,flood,1,13547,2021-10-03,"POLYGON ((102.46396277099849 15.298433433808844, 102.46340654790401 15.298098072412884, 102.46273297816516 15.297736191962867, 102.46299516409636 15.296916056654108, 102.46371131390335 15.297543770914938, 102.46429033577442 15.298002993963772, 102.46396277099849 15.298433433808844))"
3825,flood,1,13555,2021-10-02,"POLYGON ((102.53133349120615 15.340891278004625, 102.53105118870735 15.344766027014796, 102.5304751843214 15.344621177878171, 102.53097843378782 15.340974697090004, 102.53133349120615 15.340891278004625, 102.53133349120615 15.340891278004625))"
3826,flood,1,13552,2021-10-03,"POLYGON ((102.47143238782883 15.29357274313961, 102.4716291949153 15.29349124556834, 102.4719000980258 15.293663619362245, 102.47147865593433 15.29428390512461, 102.47091673314571 15.293888707630105, 102.47067064046858 15.293732827562303, 102.4704446643591 15.293554955973974, 102.4702036008239 15.293353475792449, 102.47001115232707 15.293251927120298, 102.4702723324299 15.29300614032159, 102.47047349810602 15.29279431067823, 102.47143238782883 15.29357274313961))"
3827,flood,1,13551,2021-10-03,"POLYGON ((102.4693057585 15.291654748529, 102.4693590687 15.2915633643895, 102.469464 15.2912804316199, 102.4693939357 15.2909749293589, 102.4696898494 15.2909795277583, 102.4697149805 15.2912304197228, 102.4701096838 15.2914740670896, 102.4699454359 15.2917300737594, 102.4698172021 15.2919101371842, 102.4696513145 15.2918948470453, 102.4694068115 15.2918572058534, 102.469206411 15.2918348185473, 102.4691054469 15.2918296518602, 102.4693057585 15.291654748529))"
3828,flood,1,13554,2021-10-03,"POLYGON ((102.47073736041784 15.2912571648819, 102.47083995491268 15.29149292813985, 102.47099317610264 15.29171931236288, 102.47124765068291 15.292024930676039, 102.47082956135274 15.292422718923955, 102.47048556804657 15.292771995787302, 102.47029278427362 15.292621612764721, 102.47003998607399 15.292450208327816, 102.46974159032108 15.292181458824668, 102.47073736041784 15.2912571648819))"
3830,flood,1,13557,2021-10-03,"POLYGON ((102.46029216796158 15.299512925186763, 102.45964139699936 15.301298698288802, 102.45635166764261 15.300228271111498, 102.45701283216476 15.298702498687193, 102.46029216796158 15.299512925186763))"
3831,flood,1,13559,2021-09-30,"POLYGON ((102.49798927456142 15.312823392040585, 102.49866385012865 15.311652777540822, 102.49920129776002 15.310759613675865, 102.49908093363047 15.310681033182355, 102.49887339770792 15.310617327986952, 102.49850660562515 15.310812000655137, 102.49795138835908 15.31110950670854, 102.49747563153504 15.311240797288908, 102.49710850417614 15.3113439541157, 102.49705418944359 15.311973241995446, 102.4970330670476 15.312343828936521, 102.49798927456142 15.312823392040585))"
3833,flood,1,13561,2021-10-03,"POLYGON ((102.4810245961 15.281159004834, 102.48236061 15.281524296299, 102.4819538983 15.2824856565642, 102.4813915399 15.2823601366763, 102.4806964499 15.2821328055176, 102.4807203132 15.2820645388582, 102.4808745553 15.2816226926906, 102.4810245961 15.281159004834))"
3834,flood,1,13562,2021-10-03,"POLYGON ((102.473751584 15.2801858941869, 102.4736413662 15.28052407478, 102.4726736609 15.2800370786255, 102.4719404341 15.2796043440981, 102.4718666052 15.2795685491094, 102.4719643107 15.2793649621018, 102.473751584 15.2801858941869))"
3835,flood,1,13563,2021-10-03,"POLYGON ((102.4819538983 15.2824856565642, 102.48236061 15.281524296299, 102.4829641189 15.2817146553291, 102.4825548406 15.2826886540144, 102.4819538983 15.2824856565642))"
3836,flood,1,13564,2021-10-03,"POLYGON ((102.4715015905 15.2943768688764, 102.4720930324 15.2948013666936, 102.4724223021 15.2950748579161, 102.4719290713 15.2955775190116, 102.4717090657 15.2953804592235, 102.4711630944 15.2948639830351, 102.4711359628 15.2948266473607, 102.4715015905 15.2943768688764))"
3841,flood,1,13573,2021-11-30,"POLYGON ((102.47681323438883 15.269839441020334, 102.47697282582521 15.269340049681539, 102.4717626348138 15.26757599848449, 102.47149977833033 15.2681274682276, 102.47681323438883 15.269839441020334))"
3842,flood,1,13574,2021-10-03,"POLYGON ((102.47727423906326 15.268492957640241, 102.47704859822989 15.268359699627227, 102.47708212584256 15.26819539108695, 102.4723205342889 15.26655359238878, 102.47203588485718 15.267162314365418, 102.47713912278414 15.268908579783007, 102.47727423906326 15.268492957640241))"
3843,flood,1,13578,2021-10-02,"POLYGON ((102.50223842 15.3230657838627, 102.5022004228 15.3235230103473, 102.501811219 15.3235923429839, 102.5017035309 15.3234385562907, 102.5016133929 15.3233706287184, 102.5018899324 15.3229995264049, 102.5019205989 15.3229356885706, 102.5019489809 15.3228842481612, 102.50223842 15.3230657838627))"
3844,flood,1,13575,2021-10-03,"POLYGON ((102.4724886971 15.2734196432248, 102.4724521848 15.2734582564936, 102.4718636218 15.2741898000085, 102.4714856007 15.2740063382344, 102.4710723408 15.273798355066, 102.4709662479 15.2737558045472, 102.4700825175 15.273336019752, 102.4699617067 15.2732606566356, 102.4702698948 15.2724060961339, 102.4724886971 15.2734196432248))"
3845,flood,1,13577,2021-10-02,"POLYGON ((102.4975697039 15.3180648715108, 102.4977117857 15.3181865971326, 102.4978539419 15.3183020027329, 102.4972188437 15.3199752567125, 102.4970019988 15.3199447582734, 102.4968823838 15.3199574512469, 102.4966605561 15.31844783212, 102.4971990621 15.3182261103844, 102.4975697039 15.3180648715108))"
3847,flood,1,13583,2021-10-03,"POLYGON ((102.483322459028 15.2565452472452, 102.483919581004 15.2568917003099, 102.484090971243 15.2569713032745, 102.484159306704 15.2569182926772, 102.485001496389 15.2570054227696, 102.485042550014 15.2568214905454, 102.485098364292 15.2567862645087, 102.485090757754 15.2566789753473, 102.483882010635 15.2563094973296, 102.483498394777 15.2561421058704, 102.483322459028 15.2565452472452))"
3848,flood,1,13583,2021-10-03,"POLYGON ((102.483322459028 15.2565452472452, 102.483919581004 15.2568917003099, 102.484090971243 15.2569713032745, 102.484159306704 15.2569182926772, 102.485001496389 15.2570054227696, 102.485042550014 15.2568214905454, 102.485098364292 15.2567862645087, 102.485090757754 15.2566789753473, 102.483882010635 15.2563094973296, 102.483498394777 15.2561421058704, 102.483322459028 15.2565452472452))"
3849,flood,1,13584,2021-10-03,"POLYGON ((102.48068887875 15.2542268592832, 102.480521209448 15.2546882735503, 102.480987893179 15.2549181539439, 102.48119020975 15.2543702700986, 102.480989456306 15.2542964895061, 102.48068887875 15.2542268592832))"
3850,flood,1,13584,2021-10-03,"POLYGON ((102.48068887875 15.2542268592832, 102.480521209448 15.2546882735503, 102.480987893179 15.2549181539439, 102.48119020975 15.2543702700986, 102.480989456306 15.2542964895061, 102.48068887875 15.2542268592832))"
3851,flood,1,13585,2021-10-09,"POLYGON ((102.49495435506105 15.28015691063574, 102.49371517449619 15.280098694362435, 102.49376110732554 15.282032436260373, 102.49544486403465 15.281955138674167, 102.49531947076322 15.280866824446228, 102.49496642500162 15.28084256774976, 102.49495435506105 15.28015691063574))"
3852,flood,1,13586,2021-10-09,"POLYGON ((102.49262820929289 15.293305288689831, 102.49204818159343 15.29238294013313, 102.49147251248358 15.292657834061751, 102.49213032424448 15.293610257883982, 102.49262820929289 15.293305288689831))"
3853,flood,1,13589,2021-10-03,"POLYGON ((102.4648645375 15.2857170494283, 102.464911876 15.285733455583, 102.4653342202 15.2865554826872, 102.4652836442 15.2865549097808, 102.4651263333 15.2866100914019, 102.4640924103 15.2860946837601, 102.4636197405 15.2858553593101, 102.4631707044 15.2856191257664, 102.4631269723 15.2856024087518, 102.4628060148 15.2854474879397, 102.4624359407 15.2852741191726, 102.4629816958 15.2843787064522, 102.4637951174 15.2849496371752, 102.4648645375 15.2857170494283))"
3854,flood,1,13590,2021-10-03,"POLYGON ((102.46487673372032 15.28564792624811, 102.46487673372032 15.28564792624811, 102.46299751102924 15.284314804446934, 102.46349506080152 15.28358873138994, 102.46487673372032 15.28564792624811))"
3855,flood,1,13592,2021-10-03,"POLYGON ((102.46985793113707 15.288680245478073, 102.46923431754112 15.288281156482018, 102.47002054005861 15.286446436921024, 102.47066024690866 15.286328714194013, 102.46985793113707 15.288680245478073))"
3856,flood,1,13593,2021-10-03,"POLYGON ((102.4768096404 15.2853128692537, 102.4768329576 15.2851367926653, 102.4768524305 15.2849453817808, 102.477203123 15.2850521065438, 102.4773104143 15.2850772258319, 102.4776345337 15.2851526105249, 102.4778292849 15.2851743684649, 102.4787790207 15.2854176509533, 102.4792964672 15.2855260264385, 102.4790616876 15.2859867718317, 102.4783783672 15.2857704022316, 102.477907263 15.285615112175, 102.477377577 15.2854852440666, 102.4768096404 15.2853128692537))"
3857,flood,1,13594,2021-10-03,"POLYGON ((102.4710347392 15.2862673341858, 102.4714757441 15.2854151754736, 102.4721316539 15.2855953966316, 102.4720951522 15.2856484341302, 102.4720701991 15.2856841906735, 102.4720412143 15.2857684877595, 102.4719177358 15.2860690825529, 102.472004697 15.2861033488693, 102.4719252117 15.2862683091114, 102.4718538167 15.2864899061, 102.4714233284 15.2863690818648, 102.4710347392 15.2862673341858))"
3858,flood,1,13597,2021-10-02,"POLYGON ((102.49615699052812 15.321146207630902, 102.49536138027906 15.321171753101062, 102.49536976218225 15.320239503099522, 102.49604869633913 15.320114685406155, 102.4968409538269 15.320028671097417, 102.49702434986828 15.3199817835834, 102.49670650810003 15.32085971011891, 102.49615699052812 15.321146207630902))"
3859,flood,1,13598,2021-10-02,"POLYGON ((102.49198917299509 15.327341701141671, 102.49218262732029 15.326846973801226, 102.493191473186 15.32723887555552, 102.49432604759932 15.327584860817101, 102.49375808984041 15.328417486552619, 102.49198917299509 15.327341701141671))"
3860,flood,1,13581,2021-10-02,"POLYGON ((102.5103836857 15.3330347517251, 102.5107236338 15.3332022308004, 102.5110277873 15.3332615163412, 102.5112486586 15.3333957263123, 102.5112192094 15.3334472988164, 102.5115455744 15.3337184254276, 102.5114507968 15.334082205447, 102.5111981846 15.3346245074261, 102.5106485609 15.3344135251886, 102.509927073 15.3341568189659, 102.5100242385 15.3338395916047, 102.5103836857 15.3330347517251))"
3875,flood,1,13620,2021-08-20,"POLYGON ((102.4217675998807 15.232866070384635, 102.42099344730376 15.23271661494172, 102.42094919085503 15.233518238347713, 102.42056328803301 15.234802511610873, 102.42041174322368 15.234738136387096, 102.42017537355423 15.235356655310536, 102.42054853588343 15.235520342545588, 102.42126133292912 15.235520019053151, 102.4218276143074 15.232856041992433, 102.4217675998807 15.232866070384635))"
3876,flood,1,13619,2021-08-20,"POLYGON ((102.41203654557467 15.232077060905727, 102.41197451949118 15.232512164899818, 102.41179078817366 15.233038817452613, 102.41255924105644 15.233291791367403, 102.412751019001 15.232848278075576, 102.41296056658031 15.232326154008724, 102.41203654557467 15.232077060905727))"
3877,flood,1,13621,2021-09-01,"POLYGON ((102.4477071327 15.2596537809208, 102.447743185 15.2595900333662, 102.4479998874 15.2598795272868, 102.4475700301 15.2607973475665, 102.4476513175 15.2608535752557, 102.4459666309 15.26415539085, 102.4456289994 15.2638730104489, 102.4456634424 15.2638081168368, 102.4459741846 15.2631899990474, 102.4462653589 15.2625808687777, 102.4464165896 15.2622755109066, 102.4467888694 15.2615175976784, 102.4471732093 15.2607219649476, 102.4477071327 15.2596537809208))"
3878,flood,1,13622,2021-10-01,"POLYGON ((102.48558338731526 15.32969859198363, 102.48609200119972 15.329829224201267, 102.48668543994427 15.329987987504367, 102.48685173690319 15.329516870792625, 102.48696740716696 15.329175092252695, 102.48712599277495 15.32883331315392, 102.48653288930655 15.328670022091085, 102.48595722019672 15.328543916034471, 102.48558338731526 15.32969859198363))"
3879,flood,1,13623,2021-10-05,"POLYGON ((102.48994801193476 15.288519186963347, 102.4946391955018 15.289471953004075, 102.49482292681934 15.289423765008932, 102.49551057815552 15.28954310304379, 102.49579153954981 15.289114585393873, 102.49009888619184 15.287890152020443, 102.48991079628468 15.288571256095096, 102.4899161607027 15.288569315630799, 102.48994801193476 15.288519186963347))"
3881,flood,1,13624,2021-10-03,"POLYGON ((102.47711028903723 15.268927015921257, 102.47202750295402 15.267134821646845, 102.47180085629225 15.267599609828693, 102.47697316110134 15.269380803164339, 102.47711028903723 15.268927015921257))"
